,Link_Goodreads,Author,ISBN_gr,Link_2_Amazon,Title,Shelves_gr,N_pag,Rating_gr,Rating_Distr_gr,Num_Voti_gr,Num_Rev_gr,Pub_Date_gr,Link_Amazon,Title_az,Author_az,ISBN_az,N_Pages_az,Rating_az,Distr_Rating_az,Num_Voti_az,Num_Review_az,Pub_Date_az
1795,https://www.goodreads.com/book/show/34495.The_Bromeliad_Trilogy,Terry Pratchett,9780060094935,https://www.amazon.it/Bromeliad-Trilogy-Truckers-Diggers-Wings/dp/0060094931/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780060094935&qid=1636413752&s=books&sr=1-1#customerReviews,The Bromeliad Trilogy,"['Fantasy\n420 users', 'Fiction\n90 users', 'Humor\n68 users', 'Young Adult\n49 users', 'Science Fiction\n33 users', 'Childrens\n32 users', 'Humor > Comedy\n16 users', 'Science Fiction Fantasy\n14 users', 'Audiobook\n8 users']",502,4.08,"['38%', '37%', '21%', '3%', '1%']",6874,262,Published September 30th 2003 by HarperCollins (first published 1989),https://www.goodreads.com/book_link/follow/8069?book_id=34495&source=compareprices,"The Bromeliad Trilogy: Truckers, Diggers, and Wings",Terry Pratchett,978-0060094935,502,4.8,"['84%', '11%', '3%', '0%', '0%', '0%', '1%']",375.0,135.0,"
Editore
‏
:
‎

Harpercollins Childrens Books; 1° edizione (1 ottobre 2003)
"
1796,https://www.goodreads.com/book/show/78878.The_Art_of_Discworld,Terry Pratchett,9780061211942,https://www.amazon.it/Art-Discworld-Terry-Pratchett/dp/006121194X/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780061211942&qid=1636413773&s=books&sr=1-1#customerReviews,The Art of Discworld,"['Fantasy\n283 users', 'Art\n120 users', 'Humor\n54 users', 'Fiction\n37 users', 'Reference\n12 users', 'Sequential Art > Graphic Novels\n8 users', 'Humor > Comedy\n8 users', 'Science Fiction Fantasy\n7 users', 'Sequential Art > Comics\n6 users']",128,4.35,"['54%', '31%', '13%', '2%', '0%']",5008,66,Published October 17th 2006 by Harper Paperbacks (first published 2004),https://www.goodreads.com/book_link/follow/8069?book_id=78878&source=compareprices,The Art of Discworld,Terry Pratchett,978-0061211942,128,4.8,"['86%', '10%', '2%', '0%', '0%', '0%', '1%']",138.0,70.0,"
Editore
‏
:
‎

HarperCollins; 1° edizione (31 ottobre 2006)
"
1797,https://www.goodreads.com/book/show/34496.The_Unadulterated_Cat,Terry Pratchett,9780752853697,https://www.amazon.it/Unadulterated-Cat-Terry-Pratchett/dp/0752853694/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780752853697&qid=1636413793&s=books&sr=1-1#customerReviews,The Unadulterated Cat,"['Humor\n153 users', 'Fantasy\n101 users', 'Fiction\n86 users', 'Animals > Cats\n55 users', 'Animals\n43 users', 'Humor > Comedy\n39 users', 'European Literature > British Literature\n10 users', 'Audiobook\n5 users', 'Adult\n5 users']",157,3.83,"['31%', '32%', '27%', '8%', '2%']",6489,336,Published 2004 by Gollancz (first published 1989),https://www.goodreads.com/book_link/follow/8069?book_id=34496&source=compareprices,The Unadulterated Cat,Terry Pratchett,978-0752853697,160,4.6,"['77%', '13%', '6%', '2%', '2%']",312.0,168.0,"
Editore
‏
:
‎

Orion (26 settembre 2002)
"
1798,https://www.goodreads.com/book/show/18586487-the-long-mars,Terry Pratchett,9780857521743,https://www.amazon.it/Long-Mars-Earth/dp/0857521748/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780857521743&qid=1636413814&s=books&sr=1-1#customerReviews,The Long Mars,"['Science Fiction\n495 users', 'Fiction\n205 users', 'Fantasy\n139 users', 'Audiobook\n37 users', 'Adventure\n27 users', 'Science Fiction Fantasy\n24 users', 'Speculative Fiction\n14 users', 'Science Fiction > Alternate History\n13 users', 'Science Fiction > Dystopia\n13 users']",361,3.75,"['22%', '40%', '31%', '6%', '1%']",13786,875,Published June 19th 2014 by Doubleday UK (first published June 17th 2014),https://www.goodreads.com/book_link/follow/8069?book_id=18586487&source=compareprices,The Long Mars: (Long Earth 3),Stephen Baxter,978-0857521743,368,4.3,"['59%', '23%', '12%', '4%', '2%']",975.0,550.0,"
Editore
‏
:
‎

Doubleday (19 giugno 2014)
"
1799,https://www.goodreads.com/book/show/34515.Darwin_s_Watch,Terry Pratchett,9780091898243,https://www.amazon.it/Science-Discworld-III-Darwins-Watch/dp/0091898242/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780091898243&qid=1636413835&s=books&sr=1-1#customerReviews,Darwin's Watch,"['Fantasy\n364 users', 'Fiction\n75 users', 'Humor\n52 users', 'Humor > Comedy\n22 users', 'Science > Popular Science\n18 users', 'Science Fiction\n17 users', 'Audiobook\n12 users', 'Fantasy > Comic Fantasy\n11 users', 'Science Fiction Fantasy\n8 users']",344,3.94,"['32%', '37%', '24%', '6%', '1%']",4385,136,Published August 3rd 2006 by Ebury Press (first published 2005),https://www.goodreads.com/book_link/follow/8069?book_id=34515&source=compareprices,Science of Discworld III: Darwin's Watch: 3,Ian Stewart,978-0091898243,352,4.6,"['74%', '16%', '6%', '2%', '2%']",256.0,87.0,"
Editore
‏
:
‎

Ebury Press (3 agosto 2006)
"
1800,https://www.goodreads.com/book/show/64225.The_Globe,Terry Pratchett,9780091888053,https://www.amazon.it/Science-Discworld-II-Globe/dp/0091888050/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780091888053&qid=1636413856&s=books&sr=1-1#customerReviews,The Globe,"['Fantasy\n451 users', 'Fiction\n89 users', 'Humor\n72 users', 'Science Fiction\n22 users', 'Science > Popular Science\n19 users', 'Humor > Comedy\n17 users', 'Fantasy > Comic Fantasy\n12 users', 'Audiobook\n10 users', 'Philosophy\n9 users']",345,3.93,"['32%', '37%', '25%', '5%', '1%']",5790,175,Published May 1st 2003 by Ebury Press (first published January 2002),https://www.goodreads.com/book_link/follow/8069?book_id=64225&source=compareprices,The Science Of Discworld II: The Globe: 2,Ian Stewart,978-0091888053,368,4.5,"['74%', '13%', '8%', '3%', '2%']",176.0,79.0,"
Editore
‏
:
‎

Ebury Press (1 maggio 2003)
"
1801,https://www.goodreads.com/book/show/13536811-a-blink-of-the-screen,Terry Pratchett,9780385618984,https://www.amazon.it/Blink-Screen-Collected-Short-Fiction/dp/0385618980/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780385618984&qid=1636413876&s=books&sr=1-1#customerReviews,A Blink of the Screen: Collected Shorter Fiction,"['Fantasy\n527 users', 'Short Stories\n238 users', 'Fiction\n154 users', 'Humor\n85 users', 'Science Fiction\n53 users', 'Anthologies\n37 users', 'Humor > Comedy\n16 users', 'Science Fiction Fantasy\n14 users', 'Adult\n12 users']",320,4.03,"['32%', '44%', '21%', '3%', '0%']",5480,659,Published October 29th 2012 by Doubleday,https://www.goodreads.com/book_link/follow/8069?book_id=13536811&source=compareprices,A Blink of the Screen: Collected Short Fiction,Terry Pratchett,978-0385618984,320,4.6,"['74%', '15%', '9%', '1%', '1%']",590.0,346.0,"
Editore
‏
:
‎

Doubleday; 1° edizione (11 ottobre 2012)
"
1802,https://www.goodreads.com/book/show/34503.The_Last_Hero,Terry Pratchett,9780060507770,https://www.amazon.it/Last-Hero-Discworld-Fable/dp/0060507772/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780060507770&qid=1636413897&s=books&sr=1-1#customerReviews,The Last Hero,"['Fantasy\n2,435 users', 'Fiction\n452 users', 'Humor\n381 users', 'Humor > Comedy\n128 users', 'Sequential Art > Graphic Novels\n79 users', 'Science Fiction Fantasy\n59 users', 'Fantasy > Magic\n45 users', 'Audiobook\n38 users', 'Adventure\n38 users']",176,4.15,"['41%', '37%', '18%', '3%', '1%']",34001,924,Published August 20th 2002 by Harper Voyager (first published October 2001),https://www.goodreads.com/book_link/follow/8069?book_id=34503&source=compareprices,The Last Hero: A Discworld Fable: 27,Terry Pratchett,978-0060507770,176,4.8,"['87%', '9%', '3%', '1%', '1%']",185.0,91.0,"
Editore
‏
:
‎

Harper Voyager; Reprint edizione (20 agosto 2002)
"
1803,https://www.goodreads.com/book/show/34534.The_Amazing_Maurice_and_His_Educated_Rodents,Terry Pratchett,9780060012342,https://www.amazon.it/Amazing-Maurice-His-Educated-Rodents/dp/006001234X/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780060012342&qid=1636413918&s=books&sr=1-1#customerReviews,The Amazing Maurice and His Educated Rodents,"['Fantasy\n3,062 users', 'Fiction\n605 users', 'Young Adult\n558 users', 'Humor\n453 users', 'Childrens\n210 users', 'Humor > Comedy\n121 users', 'Animals\n109 users', 'Childrens > Middle Grade\n104 users', 'Science Fiction Fantasy\n97 users']",256,3.99,"['35%', '38%', '20%', '5%', '2%']",46972,1759,Published November 6th 2001 by HarperCollins (first published November 1st 2001),https://www.goodreads.com/book_link/follow/8069?book_id=34534&source=compareprices,The Amazing Maurice and His Educated Rodents,Terry Pratchett,978-0060012342,241,4.7,"['81%', '14%', '4%', '1%', '1%']",996.0,333.0,"
Editore
‏
:
‎

HarperCollins (1 novembre 2001)
"
1804,https://www.goodreads.com/book/show/7576115-i-shall-wear-midnight,Terry Pratchett,9780385611077,https://www.amazon.it/Shall-Wear-Midnight-Discworld-Novel/dp/0385611072/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780385611077&qid=1636413938&s=books&sr=1-1#customerReviews,I Shall Wear Midnight,"['Fantasy\n3,438 users', 'Young Adult\n743 users', 'Fiction\n627 users', 'Humor\n398 users', 'Childrens\n174 users', 'Fantasy > Magic\n144 users', 'Adventure\n136 users', 'Humor > Comedy\n132 users', 'Audiobook\n126 users']",349,4.27,"['50%', '34%', '12%', '3%', '2%']",55301,2371,Published September 2nd 2010 by Doubleday Childrens (first published January 1st 2010),https://www.goodreads.com/book_link/follow/8069?book_id=7576115&source=compareprices,I Shall Wear Midnight: (Discworld Novel 38),Terry Pratchett,978-0385611077,352,4.8,"['87%', '11%', '2%', '0%', '0%', '0%', '1%']",1831.0,765.0,"
Editore
‏
:
‎

Doubleday Childrens; 1° edizione (2 settembre 2010)
"
1805,https://www.goodreads.com/book/show/884288.Interesting_Times,Terry Pratchett,9780061056901,https://www.amazon.it/Interesting-Times-Novel-Disc-World/dp/0061056901/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780061056901&qid=1636413959&s=books&sr=1-1#customerReviews,Interesting Times,"['Fantasy\n3,278 users', 'Fiction\n624 users', 'Humor\n520 users', 'Humor > Comedy\n171 users', 'Young Adult\n142 users', 'Childrens\n101 users', 'Science Fiction Fantasy\n95 users', 'Adventure\n94 users', 'Childrens > Middle Grade\n80 users']",368,4.1,"['40%', '38%', '17%', '3%', '2%']",52829,1250,Published March 4th 1998 by HarperTorch (first published November 1994),https://www.goodreads.com/book_link/follow/8069?book_id=884288&source=compareprices,Interesting Times: A Novel of Disc World,Terry Pratchett,978-0061056901,368,4.7,"['81%', '15%', '3%', '0%', '0%', '0%', '1%']",1296.0,278.0,"
Editore
‏
:
‎

Harper Torch; Reissue edizione (1 aprile 1998)
"
1806,https://www.goodreads.com/book/show/47989.Night_Watch,Terry Pratchett,9780552154307,https://www.amazon.it/Night-Watch-Discworld-Novel-29/dp/055215430X/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780552154307&qid=1636413980&s=books&sr=1-1#customerReviews,Night Watch,"['Fantasy\n5,279 users', 'Fiction\n1,030 users', 'Humor\n788 users', 'Humor > Comedy\n270 users', 'Science Fiction > Time Travel\n198 users', 'Science Fiction Fantasy\n185 users', 'Audiobook\n99 users', 'Science Fiction\n92 users', 'Novels\n72 users']",480,4.44,"['59%', '29%', '9%', '2%', '1%']",104682,2568,Published October 27th 2011 by Corgi (first published November 2002),https://www.goodreads.com/book_link/follow/8069?book_id=47989&source=compareprices,Night Watch: (Discworld Novel 29) [Lingua Inglese],Terry Pratchett,978-0552154307,480,4.9,"['89%', '8%', '2%', '0%', '0%', '0%', '1%']",1780.0,514.0,"
Editore
‏
:
‎

Corgi (27 ottobre 2011)
"
1807,https://www.goodreads.com/book/show/64222.Going_Postal,Terry Pratchett,9780060502935,https://www.amazon.it/Going-Postal-Terry-Pratchett/dp/0060502932/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780060502935&qid=1636414001&s=books&sr=1-1#customerReviews,Going Postal,"['Fantasy\n5,881 users', 'Fiction\n1,218 users', 'Humor\n1,008 users', 'Humor > Comedy\n332 users', 'Science Fiction Fantasy\n220 users', 'Audiobook\n172 users', 'Young Adult\n141 users', 'Adventure\n104 users', 'Childrens\n101 users']",394,4.35,"['53%', '34%', '11%', '2%', '1%']",114212,3496,Published September 27th 2005 by HarperTorch (first published September 25th 2004),https://www.goodreads.com/book_link/follow/8069?book_id=64222&source=compareprices,Going Postal,Terry Pratchett,978-0060502935,409,4.8,"['86%', '11%', '2%', '1%', '1%']",1744.0,533.0,"
Editore
‏
:
‎

Harper Torch; Reprint edizione (1 ottobre 2005)
"
1808,https://www.goodreads.com/book/show/19408074-the-discworld-almanac-for-the-common-year-2005,Terry Pratchett,error,https://www.amazon.it/Discworld-Almanac-Common-Pratchett-1905-06-26/dp/B00IIB781C/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-discworld-almanac-for-the-common-year-2005&qid=1636414016&s=books&sr=1-1#customerReviews,The Discworld Almanac for the Common Year 2005,['Fantasy\n5 users'],129,3.42,"['26%', '16%', '42%', '5%', '11%']",19,0,Published by Doubleday,https://www.goodreads.com/book_link/follow/8069?book_id=19408074&source=compareprices,The Discworld Almanac for the Common Year 2005 by Terry Pratchett(1905-06-26),Terry Pratchett,error,1061,4.6,"['78%', '14%', '3%', '0%', '0%', '0%', '4%']",58.0,31.0,"
ASIN
‏
:
‎

B00IIB781C
"
1809,https://www.goodreads.com/book/show/34532.Hogfather,Terry Pratchett,9780552154284,https://www.amazon.it/Hogfather-Discworld-Novel-Terry-Pratchett/dp/0552154288/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780552154284&qid=1636414037&s=books&sr=1-1#customerReviews,Hogfather,"['Fantasy\n5,663 users', 'Fiction\n1,061 users', 'Humor\n896 users', 'Humor > Comedy\n286 users', 'Holiday > Christmas\n223 users', 'Science Fiction Fantasy\n208 users', 'Young Adult\n137 users', 'Childrens\n112 users', 'Audiobook\n109 users']",432,4.2,"['45%', '36%', '15%', '3%', '1%']",86110,2711,Published October 2nd 2006 by Corgi (first published November 7th 1996),https://www.goodreads.com/book_link/follow/8069?book_id=34532&source=compareprices,Hogfather: (Discworld Novel 20): Discworld Novel 20 B format. Black Cover,Terry Pratchett,978-0552154284,432,4.8,"['83%', '12%', '4%', '1%', '1%']",1856.0,375.0,"
Editore
‏
:
‎

Corgi (2 ottobre 2006)
"
1810,https://www.goodreads.com/book/show/400354.Men_at_Arms,Terry Pratchett,9780061092190,https://www.amazon.it/Men-at-Arms-Terry-Pratchett/dp/0061092193/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780061092190&qid=1636414057&s=books&sr=1-1#customerReviews,Men at Arms,"['Fantasy\n5,484 users', 'Fiction\n978 users', 'Humor\n842 users', 'Humor > Comedy\n271 users', 'Science Fiction Fantasy\n175 users', 'Mystery\n116 users', 'Young Adult\n115 users', 'Audiobook\n115 users', 'Adventure\n92 users']",377,4.34,"['51%', '35%', '11%', '2%', '1%']",92900,2225,Published May 27th 2003 by HarperPrism (first published November 11th 1993),https://www.goodreads.com/book_link/follow/8069?book_id=400354&source=compareprices,Men at Arms,Terry Pratchett,978-0061092190,377,4.8,"['85%', '11%', '2%', '1%', '1%']",225.0,98.0,"
Editore
‏
:
‎

Harper Torch; Reprint edizione (1 aprile 1997)
"
1811,https://www.goodreads.com/book/show/34499.Sourcery,Terry Pratchett,9780061020674,https://www.amazon.it/Sourcery-Terry-Pratchett/dp/0061020672/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780061020674&qid=1636414078&s=books&sr=1-1#customerReviews,Sourcery,"['Fantasy\n5,959 users', 'Fiction\n1,136 users', 'Humor\n974 users', 'Humor > Comedy\n334 users', 'Science Fiction Fantasy\n192 users', 'Fantasy > Magic\n157 users', 'Adventure\n122 users', 'Young Adult\n119 users', 'Audiobook\n107 users']",276,3.88,"['28%', '40%', '27%', '5%', '1%']",91008,2409,Published April 2008 by Harper (first published May 26th 1988),https://www.goodreads.com/book_link/follow/8069?book_id=34499&source=compareprices,Sourcery,Terry Pratchett,"
:
‎

45.4 g
",10,4.7,"['77%', '18%', '5%', '1%', '0%', '0%', '0%']",1925.0,443.0,"
Editore
‏
:
‎

Harper Torch; Reissue edizione (1 dicembre 2000)
"
1812,https://www.goodreads.com/book/show/34484.Small_Gods,Terry Pratchett,9780552152976,https://www.amazon.it/Small-Gods-Discworld-Novel-13/dp/0552152978/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780552152976&qid=1636414099&s=books&sr=1-1#customerReviews,Small Gods,"['Fantasy\n6,107 users', 'Fiction\n1,270 users', 'Humor\n996 users', 'Humor > Comedy\n327 users', 'Science Fiction Fantasy\n225 users', 'Religion\n176 users', 'Audiobook\n106 users', 'Science Fiction\n101 users', 'Novels\n92 users']",400,4.29,"['49%', '34%', '14%', '2%', '1%']",106862,3335,Published August 1st 2005 by Corgi (first published May 1992),https://www.goodreads.com/book_link/follow/8069?book_id=34484&source=compareprices,Small Gods: (Discworld Novel 13),Terry Pratchett,978-0552152976,400,4.7,"['81%', '14%', '4%', '1%', '1%']",2017.0,493.0,"
Editore
‏
:
‎

Corgi (1 agosto 2005)
"
1813,https://www.goodreads.com/book/show/34517.Reaper_Man,Terry Pratchett,9780552152952,https://www.amazon.it/Reaper-Man-Discworld-Novel-11/dp/0552152951/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780552152952&qid=1636414119&s=books&sr=1-1#customerReviews,Reaper Man,"['Fantasy\n5,947 users', 'Fiction\n1,087 users', 'Humor\n961 users', 'Humor > Comedy\n315 users', 'Science Fiction Fantasy\n182 users', 'Young Adult\n123 users', 'Audiobook\n117 users', 'Death\n107 users', 'Childrens\n106 users']",352,4.24,"['46%', '36%', '14%', '2%', '1%']",93389,3053,Published April 1st 2005 by Corgi (first published May 1991),https://www.goodreads.com/book_link/follow/8069?book_id=34517&source=compareprices,Reaper Man: (Discworld Novel 11),Terry Pratchett,978-0552152952,352,4.8,"['83%', '13%', '3%', '1%', '0%', '0%', '0%']",1890.0,499.0,"
Editore
‏
:
‎

Corgi (1 aprile 2005)
"
1814,https://www.goodreads.com/book/show/34504.Wyrd_Sisters,Terry Pratchett,9780061020667,https://www.amazon.it/Wyrd-Sisters-Terry-Pratchett/dp/0061020664/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780061020667&qid=1636414140&s=books&sr=1-1#customerReviews,Wyrd Sisters,"['Fantasy\n6,924 users', 'Fiction\n1,280 users', 'Humor\n1,139 users', 'Humor > Comedy\n375 users', 'Science Fiction Fantasy\n234 users', 'Paranormal > Witches\n218 users', 'Fantasy > Magic\n190 users', 'Young Adult\n159 users', 'Audiobook\n128 users']",265,4.11,"['39%', '39%', '18%', '3%', '1%']",105003,3507,Published February 6th 2001 by Hartorch (first published November 10th 1988),https://www.goodreads.com/book_link/follow/8069?book_id=34504&source=compareprices,Wyrd Sisters,Terry Pratchett,978-0061020667,265,4.8,"['81%', '15%', '3%', '1%', '0%', '0%', '0%']",2185.0,540.0,"
Editore
‏
:
‎

Harper Torch; Reprint edizione (1 dicembre 2000)
"
1815,https://www.goodreads.com/book/show/64216.Guards_Guards_,Terry Pratchett,9780061020643,https://www.amazon.it/Guards-Terry-Pratchett/dp/0061020648/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780061020643&qid=1636414161&s=books&sr=1-1#customerReviews,Guards! Guards!,"['Fantasy\n8,607 users', 'Fiction\n1,633 users', 'Humor\n1,427 users', 'Humor > Comedy\n463 users', 'Fantasy > Dragons\n283 users', 'Science Fiction Fantasy\n274 users', 'Audiobook\n173 users', 'Young Adult\n165 users', 'Fantasy > Magic\n156 users']",376,4.28,"['50%', '35%', '12%', '2%', '2%']",184878,5015,Published August 2001 by HarperTorch (first published August 1989),https://www.goodreads.com/book_link/follow/8069?book_id=64216&source=compareprices,Guards! Guards!,Terry Pratchett,"
:
‎

181 g
",10,4.8,"['83%', '13%', '3%', '1%', '0%', '0%', '0%']",3169.0,755.0,"
Editore
‏
:
‎

Harper Torch; Reprint edizione (1 agosto 2001)
"
1816,https://www.goodreads.com/book/show/34506.The_Light_Fantastic,Terry Pratchett,9780061020704,https://www.amazon.it/Light-Fantastic-Terry-Pratchett/dp/0061020702/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780061020704&qid=1636414182&s=books&sr=1-1#customerReviews,The Light Fantastic,"['Fantasy\n8,631 users', 'Fiction\n1,593 users', 'Humor\n1,401 users', 'Humor > Comedy\n468 users', 'Science Fiction Fantasy\n278 users', 'Adventure\n215 users', 'Fantasy > Magic\n205 users', 'Science Fiction\n160 users', 'Audiobook\n153 users']",277,3.96,"['31%', '40%', '23%', '4%', '1%']",138800,4035,Published February 2nd 2000 by HarperTorch (first published June 2nd 1986),https://www.goodreads.com/book_link/follow/8069?book_id=34506&source=compareprices,The Light Fantastic,Terry Pratchett,978-0061020704,241,4.7,"['78%', '17%', '4%', '0%', '0%', '0%', '0%', '0%', '0%']",3242.0,737.0,"
Editore
‏
:
‎

Harper Torch; Reprint edizione (1 marzo 2000)
"
1817,https://www.goodreads.com/book/show/34507.Equal_Rites,Terry Pratchett,9780060855901,https://www.amazon.it/Equal-Rites-Discworld-Terry-Pratchett/dp/0060855908/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780060855901&qid=1636414202&s=books&sr=1-1#customerReviews,Equal Rites,"['Fantasy\n8,815 users', 'Fiction\n1,644 users', 'Humor\n1,410 users', 'Humor > Comedy\n445 users', 'Fantasy > Magic\n291 users', 'Science Fiction Fantasy\n284 users', 'Paranormal > Witches\n211 users', 'Young Adult\n185 users', 'Adventure\n168 users']",240,4.01,"['35%', '39%', '21%', '4%', '2%']",162306,4854,Published September 13th 2005 by Harper Perennial (first published January 15th 1987),https://www.goodreads.com/book_link/follow/8069?book_id=34507&source=compareprices,Equal Rites: A Discworld Novel,Terry Pratchett,978-0060855901,228,4.7,"['78%', '17%', '4%', '1%', '0%', '0%', '0%']",2980.0,736.0,"
Editore
‏
:
‎

Perennial; Reprint edizione (1 ottobre 2005)
"
1818,https://www.goodreads.com/book/show/386372.Mort,Terry Pratchett,9780061020681,https://www.amazon.it/Mort-Terry-Pratchett/dp/0061020680/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780061020681&qid=1636414223&s=books&sr=1-1#customerReviews,Mort,"['Fantasy\n9,984 users', 'Fiction\n1,912 users', 'Humor\n1,625 users', 'Humor > Comedy\n529 users', 'Science Fiction Fantasy\n320 users', 'Audiobook\n204 users', 'Young Adult\n182 users', 'Novels\n166 users', 'Fantasy > Magic\n164 users']",243,4.2,"['44%', '38%', '14%', '3%', '1%']",218924,5866,Published February 6th 2001 by Harpertorch (first published November 12th 1987),https://www.goodreads.com/book_link/follow/8069?book_id=386372&source=compareprices,Mort,Terry Pratchett,978-0061020681,272,4.7,"['80%', '15%', '4%', '1%', '0%', '0%', '0%']",3058.0,737.0,"
Editore
‏
:
‎

Harper Torch; Reprint edizione (1 dicembre 2000)
"
1819,https://www.goodreads.com/book/show/34497.The_Color_of_Magic,Terry Pratchett,9780060855925,https://www.amazon.it/Color-Magic-Discworld-Novel/dp/0060855924/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780060855925&qid=1636414244&s=books&sr=1-1#customerReviews,The Color of Magic,"['Fantasy\n15,826 users', 'Fiction\n3,266 users', 'Humor\n2,326 users', 'Humor > Comedy\n765 users', 'Science Fiction Fantasy\n520 users', 'Science Fiction\n464 users', 'Fantasy > Magic\n449 users', 'Adventure\n401 users', 'Fantasy > High Fantasy\n251 users']",228,3.98,"['36%', '35%', '21%', '5%', '2%']",345082,10789,Published September 13th 2005 by Harper (first published November 24th 1983),https://www.goodreads.com/book_link/follow/8069?book_id=34497&source=compareprices,The Color of Magic: A Discworld Novel,Terry Pratchett,978-0060855925,224,4.5,"['70%', '18%', '8%', '3%', '2%']",5722.0,1588.0,"
Editore
‏
:
‎

Perennial (1 ottobre 2005)
"
1820,https://www.goodreads.com/book/show/63720.The_Fifth_Elephant,Terry Pratchett,9780552154222,https://www.amazon.it/Fifth-Elephant-Discworld-Novel-24/dp/0552154229/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780552154222&qid=1636414265&s=books&sr=1-1#customerReviews,The Fifth Elephant,"['Fantasy\n4,459 users', 'Fiction\n832 users', 'Humor\n688 users', 'Humor > Comedy\n229 users', 'Science Fiction Fantasy\n147 users', 'Young Adult\n124 users', 'Childrens\n107 users', 'Adventure\n94 users', 'Audiobook\n94 users']",464,4.23,"['45%', '37%', '14%', '2%', '1%']",70473,1581,Published November 6th 2008 by Corgi (first published November 1999),https://www.goodreads.com/book_link/follow/8069?book_id=63720&source=compareprices,The Fifth Elephant: (Discworld Novel 24),Terry Pratchett,978-0552154222,464,4.8,"['88%', '10%', '1%', '1%', '0%', '0%', '0%']",1637.0,425.0,"
Editore
‏
:
‎

Corgi (6 novembre 2008)
"
1821,https://www.goodreads.com/book/show/2442.Witches_Abroad,Terry Pratchett,9780061020612,https://www.amazon.it/Witches-Abroad-Terry-Pratchett/dp/0061020613/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780061020612&qid=1636414286&s=books&sr=1-1#customerReviews,Witches Abroad,"['Fantasy\n5,220 users', 'Fiction\n923 users', 'Humor\n860 users', 'Humor > Comedy\n265 users', 'Paranormal > Witches\n180 users', 'Science Fiction Fantasy\n177 users', 'Fantasy > Magic\n122 users', 'Young Adult\n121 users', 'Adventure\n100 users']",374,4.19,"['44%', '36%', '16%', '3%', '1%']",83002,2284,Published July 30th 2002 by HarperTorch (first published November 1991),https://www.goodreads.com/book_link/follow/8069?book_id=2442&source=compareprices,Witches Abroad,Terry Pratchett,978-0061020612,374,4.8,"['83%', '13%', '3%', '1%', '1%']",2122.0,464.0,"
Editore
‏
:
‎

Harper Torch; Reprint edizione (1 agosto 2002)
"
